codec,preset,sequence,crf,standard,real_bitrate,bitrate,FR YUV-SSIM,FR Y-MS-SSIM,FR Y-VMAF NEG,FR Y-VMAF (v061),FR YUV-VMAF (v061),FR YUV-VMAF NEG,FR AVQT,FR Y-VQM,NR VSFA,NR MDTVSFA,NR Y-NIQE,NR VIDEVAL,NR PaQ-2-PiQ,NR KonCept512,NR LINEARITY,NR SPAQ BL,NR SPAQ MT-S,NR SPAQ MT-A,NR MEON,NR NIMA,FR GREED,FR DISTS,FR LPIPS,FR FOV VIDEO,FR DVQA,FR YUV-PSNR,NR UNIQUE,NR GVSP-UGCVQA-NR-multi_scale,NR GVSP-UGCVQA-NR-single_scale,FR GVSP-UGCVQA-FR-single_scale,NR DBCNN,NR Li2022,NR MUSIQ,FR AHIQ,FR DSS,FR FSIM,FR GMSD,FR MDSI,FR MS-GMSD,FR SRSIM,FR VIFp,FR VSI,FR COMPRESSED VQA,NR COMPRESSED VQA,FR CONFORMER BNS,FR CVRKD,FR MR-Perceptual,NR NIQE,FR NLPD,FR PieAPP,NR SPAQ,FR LPIPS VGG,FR HAAR PSI,FR CKDN,FR LPIPS AlexNet,NR BRISQUE,FR A-DISTS,FR WaDIQaM,NR META-IQA,FR TOPIQ,NR TOPIQ,FR ASNA-MACS,NR Koncept,FR STLPIPS,NR CLIP-IQA+,NR WaDIQaM,NR RankIQA,subjective_score
rav1e,offline,okeechobee-2020,94,av1,4778.0,mid,7.894701540470123,0.993838369846344,96.08973693847656,97.03158569335938,765.4214630126953,757.683235168457,4.87,0.4798389673233032,0.60959243774414,0.46109006,7.723658084869385,3.647455033381095,57.57802358799996,48.18029071044922,-11.267158321342276,43.25661213684082,41.92503094482422,42.26007075500488,48.251190920000006,5.337935524687171,48.97199617524409,0.0298422925524,0.0763601,9.6558,63.596676,364.5235824584961,-0.964518083512783,4.431918355557888,4.346279144287109,4.1510844230651855,2.486222058296204,0.31871837,25.004214340209963,0.604796175,0.9671347364783288,0.9928930789232254,0.0128188509028404,0.1601482789032161,0.0120663414010778,0.998422145843506,0.6179368243863185,0.9990545742213726,4.279604585965474,4.449853479862213,1619.3521413167318,3.148549867669741,1027.908797454834,7.252623698556716,0.0711345985066145,0.5184364762778083,27.84204467932383,0.2024837394356727,0.9517331278324128,0.607306113243103,0.0763461483418941,61.92720458984375,0.128039520740509,-0.0161212728600949,0.1990627271533012,0.8737593021392822,0.2061390715241432,0.5999939036369324,45.31904799652099,0.004572953076451,0.2903766035437584,-0.6405986623167992,28.657969848632813,4.634789452684207
rav1e,offline,okeechobee-2020,134,av1,2346.0,mid,7.856607675552368,0.9891639947891236,88.41788482666016,90.16144561767578,714.9597930908203,702.1196365356445,4.28,0.6938397884368896,0.593995153903961,0.44372487,7.877241134643555,3.6242595420212336,56.457321736000026,47.76127630615235,-13.8810254786869,42.859508102417,41.55746084594727,41.84049273681641,50.16641749599998,5.257828081272542,46.29990477124424,0.049190328464,0.101491212,9.472,23.681356,344.1401481628418,-1.0780554342009128,4.272653217259748,4.190171241760254,3.657250642776489,2.397233768463135,0.314774,24.09522999954224,0.5825382124999999,0.9327583094437916,0.9858465991914273,0.0237640202317076,0.1934647566328446,0.0201395404098245,0.9962186147769292,0.5266753407816093,0.9980240128934385,3.867318999767304,4.281344107786814,1615.6007685343425,3.155182369550069,1029.208938852946,7.406257931107282,0.0932313387126971,0.6921281432112057,26.91464730898539,0.2424051977396011,0.9129863936901093,0.5987950534820556,0.1014769791066646,64.02874658203125,0.1690590620040893,-0.0203747970052063,0.1953217708468437,0.7832547562122345,0.1989870278537273,0.5286506650447845,44.14811111450195,0.0082084710886701,0.2673245705366134,-0.6424771912693977,28.79529165649414,4.201583069339547
rav1e,offline,okeechobee-2020,166,av1,1281.0,mid,7.807127833366394,0.9816596508026124,76.39571380615234,78.4636001586914,633.7920913696289,618.6730880737305,3.52,0.964526891708374,0.577684938907623,0.42476562,8.174158096313477,3.599591622939226,54.822629164000006,47.36952215576172,-17.65860974006054,42.50767185974121,41.17100372314453,41.428618728637694,51.91820054799999,5.135456118695438,41.78212682319666,0.074464113612,0.135069716,9.2943,3.4335709,325.52004623413086,-1.1888539766296744,4.070702671330117,3.874565839767456,2.917571783065796,2.281043790340424,0.30996132,23.14692356491089,0.5487455208333334,0.8756933835645516,0.974665321658055,0.0382228664976234,0.2276991597687204,0.0319908206428711,0.99219634582599,0.4394372972970207,0.996282035857439,3.396220103899638,4.044525754451752,1610.5558741251627,3.186695666114489,1031.2118865966795,7.663130544709149,0.1194008250099916,0.9133853503813346,25.84781473477681,0.2818620615005493,0.861133088350296,0.5837381240129471,0.1350560296475887,65.67089306640625,0.2123217625617981,-0.0251492622606456,0.1916219804286957,0.6643890733718872,0.192954491585493,0.4341354441642761,42.52818109893799,0.0138780767912976,0.2461760087013244,-0.6425929790139199,29.05271482849121,3.424555843157413
rav1e,offline,pyranha-rafting-2020,172,av1,4698.0,mid,7.313501417636871,0.9686174988746644,82.75711059570312,84.38265228271484,658.2213897705078,645.6708374023438,3.72,2.288508653640747,0.681710243225097,0.54340225,6.14180326461792,4.040432838306883,67.92461147916669,51.33521550496419,52.60938624516071,51.16798005104065,49.97802653312683,51.53998859723409,38.717416641666674,4.682426261700069,42.64870612826881,0.0462704338958333,0.1985558208333333,9.9787,31.256441,268.4198226928711,0.1537832813841911,4.204933418950983,4.243612289428711,3.838292360305786,2.998701577881972,0.37653396,38.94734388589859,0.5796854499999999,0.8372170170148213,0.9447290250410636,0.0686518719116065,0.2390301608325292,0.0616028216728106,0.9836186771591504,0.3812949463803547,0.988687518487374,3.828996392091115,4.302999738852183,1640.854556274414,3.194593307375908,1031.8634676615395,5.893627494592211,0.2098225758973664,1.1985403100649517,38.16171558300654,0.2872911226004362,0.7978619950513045,0.5800406951457262,0.1985536656129018,46.39378119574653,0.1691230605045954,-0.0301376170798903,0.2081381892164548,0.7388515787820021,0.3295804134259621,1.039180305848519,57.4735444466273,0.0601071487889081,0.3953272788474957,-0.7792333116134008,26.798569957415264,4.880716890644155
rav1e,offline,pyranha-rafting-2020,196,av1,2698.0,mid,6.991523921489716,0.9434962272644044,67.8254165649414,69.30274200439453,551.4884376525879,540.2035980224609,2.95,3.001105785369873,0.655136168003082,0.5128887,6.257806777954102,3.94079104705929,65.81927009166667,50.811860815684,44.081985718096085,50.74309180577596,49.54818399747213,51.13558111190796,42.30423435,4.583165515943741,36.87294659398394,0.0698891315041666,0.268525075,9.9787,7.6451573,251.75511932373047,-0.1375530214825024,3.899646650021908,3.9297103881835938,3.2485547065734863,2.849261551598708,0.36198947,34.44271637996038,0.514553675,0.7269360380868117,0.9275569368153812,0.0981341609456649,0.2768731450817237,0.0904070430689898,0.9755442885061104,0.2960537071107802,0.9831133087476096,3.339586595694224,4.0216269254684445,1629.6216771443685,3.257822569211324,1037.1042017618815,6.047171734450705,0.2738799021210676,1.6897927137712638,35.50813973347346,0.3477586151411136,0.72002310877045,0.5812937255948782,0.2685228073756055,48.253819173177085,0.2068688680728276,-0.0492335112047536,0.20266718318065,0.6177553000549475,0.3011641656359037,0.9079881235957146,56.007663702964784,0.1113224515487672,0.3642966236919164,-0.8103154131521781,27.39631141821544,4.066861763602316
rav1e,offline,pyranha-rafting-2020,225,av1,1255.0,mid,6.476158380508423,0.8920993804931641,49.507118225097656,50.6521110534668,415.2943115234375,406.57524490356445,2.05,4.136229038238525,0.61654108762741,0.47030592,6.512531757354736,3.759932876604684,61.876162220833336,49.74588613510132,30.80016466060173,50.02778735160828,48.71370008786519,50.38624510765076,47.53624005833335,4.415818576638897,25.616107654958213,0.1094186248708333,0.3630046541666666,9.9787,0.36452368,232.3902740478516,-0.6784739114965002,3.4377903159974985,3.451944589614868,2.6135730743408203,2.6052225405971208,0.34060392,28.4479028860728,0.4123137458333333,0.5643003466228644,0.8946126352995634,0.1351051688579294,0.3217258269122491,0.1291865411585604,0.958886620402336,0.2017433939386074,0.9721339799463748,2.607254612445831,3.424418393770854,1610.0350290934246,3.274106932679812,1045.8544410705567,6.318149985321355,0.3707009148260113,2.379368958622217,32.21790410280228,0.4272359609603882,0.6205613474051158,0.5769697472453117,0.3629998309634781,52.63686170789931,0.2563336849212646,-0.0752768996045536,0.195367873335878,0.489824736615022,0.2603291963537534,0.6468487513562043,53.53167678515116,0.1973862550968382,0.3101120319838325,-0.8294511169195176,28.46644295851389,2.3400875647816104
rav1e,offline,road-timelapse-2020,156,av1,4938.0,mid,7.645385205745697,0.9762564301490784,84.76428985595703,86.85160827636719,680.7765197753906,665.9959106445312,3.75,1.3019747734069824,0.688507735729217,0.53147775,6.0990190505981445,4.104521160718932,61.08965001666666,50.3435026550293,37.58283007877737,50.569091924031575,48.72443174997966,49.04397148132324,36.15250980666668,5.12620706324776,41.68006075114083,0.0487020466066666,0.1517893166666666,9.3128,31.869917,303.28368759155273,-0.1172198874782771,4.356419102740903,4.291957378387451,3.821288824081421,3.0038702579339347,0.34040305,34.04480504989624,0.58147131,0.8438551737864812,0.9802030324935912,0.0559006651863455,0.2365847174326578,0.046706138929973,0.9920375313361486,0.4515346337358157,0.9956783215204876,4.001870552698772,4.258114515940348,1641.5374829101563,3.063320371309916,1030.5513834635417,5.714488440141197,0.1565263917297124,1.0479168291886647,40.27355532964071,0.279429829865694,0.8282401442527771,0.5390984645485878,0.1517878858496745,44.41430745442708,0.1868290531635284,-0.0252260043720404,0.2056108202040195,0.7073315145572027,0.26917206376791,0.9546119991938272,55.56699531555176,0.0337843496228257,0.3529948355257511,-0.668789524336656,29.85141960144043,5.735442384140134
rav1e,offline,road-timelapse-2020,188,av1,2509.0,mid,7.440219223499298,0.9524608850479126,66.66627502441406,68.79948425292969,556.9944000244141,541.8710403442383,2.67,1.8986107110977173,0.662990689277648,0.4960915,6.286278247833252,3.9948542248276,58.29050625999999,49.56245427449544,27.073459673695687,48.45762151082357,46.766599858601886,47.22408920288086,41.44811301333333,5.03187260163948,32.89066661317899,0.0806338940566666,0.2345165933333333,8.9132,6.1761217,282.57475662231445,-0.476335075031966,4.133288636028299,4.162540912628174,3.277374267578125,2.799418792327245,0.3264155,30.06570759455363,0.49623985,0.6995729055007299,0.958915425936381,0.0913605860620737,0.2857658496995767,0.0799266775076588,0.9823707463343938,0.3348975816369057,0.9910381118456524,3.2514415645599364,3.950792687733968,1629.0234639485675,3.086875051657359,1035.5896069335938,5.955499568149447,0.2166308164099852,1.684112659096718,36.78495674769084,0.3466813905040423,0.7277605334917704,0.5231137272715568,0.2345156079530715,47.63449300130208,0.2463652877012888,-0.043303599152714,0.1971699416140715,0.548126084804535,0.2329912800590197,0.7729774318138758,52.92456901550293,0.0732753953896463,0.3106944465637207,-0.6989191641410192,30.536563765207926,4.704606009752649
x264,fast,blue-hair-2020,31,h264,4915.0,mid,7.678052127361298,0.974599301815033,81.314697265625,83.22034454345703,630.9182319641113,617.3533935546875,3.68,1.079950928688049,0.555143117904663,0.4100602,9.08834457397461,2.887012921721772,49.52861221666668,46.78209197998047,-5.19112610349563,40.737453638712566,39.41487552642823,39.35637691497803,26.69766273666668,5.421564880112807,39.03385171834098,0.0582428890633333,0.2063865766666666,9.1476,5.083638,317.01152420043945,-1.1575872175892197,3.8502974564290513,3.960281372070313,4.215639114379883,2.125271194775899,0.30404845,22.794447778066,0.52248153,0.8383936341603597,0.977781531016032,0.0472188695147633,0.2250660547117392,0.040216728337109,0.9936143573125203,0.435633061726888,0.9959357100725174,4.110056012471517,3.999655237197876,1598.9158516438802,3.090432328383128,1031.7239042154947,8.174346361519634,0.1263282932092745,0.5333296287059784,25.742287883758543,0.2734846487144629,0.8183031539122264,0.5286906412243844,0.2064499233414729,68.97471923828125,0.2015026621023813,-0.0270075527050842,0.1956116453806559,0.660040122071902,0.1808732779572407,0.3142741292715073,44.11876759847005,0.0186137347544233,0.2420223488907019,-0.7628992776075999,29.78781415303548,4.2907050802170605
x264,fast,blue-hair-2020,36,h264,2630.0,mid,7.570879459381103,0.957605004310608,62.89104843139648,64.997802734375,503.8140754699707,488.9145698547363,2.93,1.59307599067688,0.51060020923614,0.3835227,9.331555366516112,2.8186083184993,48.20085194666668,46.10516670227051,-8.31575905023054,40.62999323527018,39.20854082743327,39.115448824564616,25.00931261666666,5.319941012666871,24.9793674306935,0.08244620643,0.2551087966666667,8.6738,0.0016146767,296.3347358703613,-1.2992825822035472,2.991559153254091,3.082069396972656,3.820427656173706,2.0049305347601574,0.3008069,21.212131379445395,0.4741110533333333,0.7484016011158625,0.9598331683874132,0.0680695766086379,0.266078615685304,0.0595596087972323,0.9855359482765198,0.3398692504564921,0.9919829446077348,3.715277522404989,3.2797435188293456,1588.2061706542968,3.126465752919515,1034.2397045898438,8.388788622226272,0.1658413100490967,0.6853808890779813,24.619691994984944,0.3130450354019801,0.7348128102223078,0.5102119555075963,0.2551680574317773,71.21035074869792,0.2311180297533671,-0.0335335047232608,0.1884928830961386,0.552692594230175,0.1746271498004595,0.0780584353208541,42.71173119862874,0.0261916598305106,0.2263479373355706,-0.750661068558693,30.093311017354328,2.909168505382847
x264,fast,blue-hair-2020,44,h264,1216.0,mid,7.335457146167755,0.9076550602912904,32.59034729003906,34.362300872802734,296.15309143066406,283.2180252075196,1.87,3.1215310096740723,0.4215708673000335,0.3416332,9.57217025756836,2.908241371636758,43.74131524666665,44.16462135314941,-19.5660580532729,40.37713929494222,38.75358317057292,38.842740847269695,23.59125736999999,4.782306685801595,16.86608451778997,0.1611086508333333,0.3307952333333333,7.4951,-0.17563705,262.93427658081055,-1.6488380054632823,1.7866311812255264,1.94744074344635,2.322540760040283,1.8027990714708964,0.29094014,17.269537003835044,0.3858735933333333,0.5841126259167989,0.912908462882042,0.1055347409596045,0.3305605934063593,0.0994529203822215,0.9590586672226588,0.2140026494363943,0.980371799270312,2.3434614276885988,1.9806588109334309,1561.166622721354,3.239950541655223,1041.571330973307,8.555319079703239,0.25081707979242,1.122944912314415,21.83951601982117,0.3918047243356705,0.5722588863968849,0.4485329157114029,0.3308379288514455,72.84968994140625,0.2938151486714681,-0.0414811711758375,0.1774472635487715,0.4275897033015887,0.1625977621475855,-0.3968147725860277,40.1114477856954,0.0394180644055207,0.1908824853102366,-0.7522862686713536,30.432546240488687,0.0
x264,fast,cover-song-2020,24,h264,4754.0,mid,7.836670935153961,0.995362102985382,91.65324401855467,93.34579467773438,720.2191848754883,708.0015106201172,4.9,0.890966534614563,0.694295048713684,0.5896978,5.713805198669434,3.900480359925371,61.99528311666664,50.91840866088867,34.98925130295412,52.56095872243245,52.40962164560954,51.34752766927083,36.27863303666666,5.307461471433441,38.96724634557266,0.0112809512976666,0.04766861,9.7727,47.461716,328.2660217285156,-0.0080771305598318,4.42644986124798,4.4347429275512695,4.471445083618164,2.969691593647003,0.3674158,35.84172016779582,0.6208481866666666,0.973481369415919,0.9962158876657486,0.0158276956000675,0.1571300928543011,0.015733117784063,0.998671009540558,0.6857341740528743,0.9989702304204304,4.474529240926107,4.523407497406006,1641.6881579589844,2.9360445467631022,1019.267148030599,5.481740371307364,0.0883247002214192,0.4717192223668098,35.52019821166992,0.1382527617861827,0.9331183171272278,0.5940841021140416,0.0476641513934979,48.90579671223959,0.0994390487670898,-0.0042691705516699,0.21307856336236,0.9248399180173874,0.2633355528116226,1.3422859481970468,52.79092778523763,0.0063720465342824,0.3534661133090655,-0.8420073816180229,26.490987447102864,3.03505390620696
x264,fast,cover-song-2020,29,h264,2507.0,mid,7.751666486263275,0.9907431602478028,83.69049072265625,85.68437194824219,659.8001861572266,645.6738204956055,4.43,1.2550344467163086,0.681866645812988,0.5714716,5.868064880371094,3.905918152570428,61.64844400333334,50.65556190490722,30.65993794081062,52.14706604003906,51.87793460845947,50.864244346618655,36.49943846000002,5.235708335836728,34.53433901007081,0.0231612870963333,0.07859395,9.6219,22.116203,308.16014099121094,-0.0971972758881747,4.321552055244155,4.337838649749756,4.265486717224121,2.8926905099550884,0.35985965,34.20296737670898,0.6017402666666666,0.9400727532307308,0.9916549156109492,0.0304623934657623,0.190834905008475,0.0269830194798608,0.996890612244606,0.5941933848460516,0.9978787837425868,4.245292024612427,4.40786517461141,1639.1115596516927,2.9793502883116405,1021.2951007080078,5.615447524663511,0.1199961689859628,0.6577060688535372,34.709113922119144,0.1858638880153497,0.886218197743098,0.5924792561928431,0.0785910828473667,50.03894775390625,0.1431521292527516,-0.011182549916751,0.2084322326878706,0.8844841929276784,0.2527967663606008,1.2998433178663251,52.11703231811524,0.0143312709080055,0.326805768062671,-0.835484214524428,26.93915137608846,2.4171022402684086
x264,fast,cover-song-2020,35,h264,1225.0,mid,7.561635196208954,0.9773405194282532,66.9508285522461,68.9173355102539,539.5612640380859,525.5956726074219,3.38,1.975195288658142,0.645647704601287,0.52729404,6.138940811157227,3.915655731154352,60.10891971666671,49.89546407063802,21.216795923905035,51.180399907430015,50.91164494832357,49.86743810017904,36.21892306,5.099606718868017,26.203322635216168,0.0527033591466666,0.14176375,9.2773,6.163429,282.2899360656738,-0.3148879298288375,3.938390950792686,3.963021039962769,3.597951412200928,2.739337368408839,0.34344256,30.62906056722005,0.5407404333333333,0.8457748951514562,0.978371860186259,0.0617295994795858,0.243109705299139,0.0535907391893367,0.9914080810546876,0.4595342209935188,0.9947353392839432,3.620836124420166,3.904997727076213,1630.153830973307,3.043439176082611,1026.0309999593098,5.836291414431418,0.1782734783490498,0.9976349373658498,32.76074684143067,0.2667690126101176,0.7961533689498901,0.5851767496267954,0.1417632320771614,51.32571858723959,0.2123569214344024,-0.0255773458722978,0.1999154266715049,0.7483071060975393,0.2290749286611874,1.1939215727647146,50.49371754964193,0.0391815627925098,0.2823008790115515,-0.8351531401276588,27.73845974604289,0.3874072182579646
x264,fast,crowd-run-2020,33,h264,5215.0,mid,6.190419435501099,0.9386409521102904,54.0092658996582,55.32464218139648,426.4813079833984,416.656623840332,2.8,4.138874530792236,0.653400778770446,0.55998766,4.270236968994141,4.276787191937158,70.54275651399998,52.52409483337402,57.35886212141816,56.61015670013428,55.99475094604493,55.19669797515869,26.56044533599998,5.596558202683926,18.375758072353605,0.0755399613179999,0.30286638,8.7392,10.012716,229.852352142334,0.4455168496966362,4.090249338311874,4.5126237869262695,2.93738055229187,3.429885568141937,0.34873468,44.88513953399658,0.516729898,0.7562790242433548,0.9632794231176376,0.1088279477208852,0.2876792823672294,0.1033831553310155,0.982164013504982,0.2754919050335884,0.9887514314651488,2.869678750991821,4.716506778717041,1622.4335859375,3.906191642761231,1038.0994931640626,3.891970598757405,0.3287513932585716,1.9603020250797272,50.597144790649416,0.4149607099890709,0.6546074565649033,0.5629679369926452,0.3028302899599075,32.52832275390625,0.288494589805603,-0.0511571647003293,0.2136284971237182,0.5119762533903122,0.299580562710762,1.2537816866636275,58.74269100952149,0.1660009154379367,0.4496258096098899,-0.4274501451849937,26.67487685394287,6.36442778786743
x264,fast,crowd-run-2020,38,h264,2329.0,mid,5.3968899846076965,0.8646752834320068,27.233367919921875,27.8917293548584,235.1420135498047,229.74352264404297,1.38,5.786789417266846,0.581428945064544,0.48594117,5.217504978179932,4.026793486094441,66.00427634399999,51.97094876098633,33.09390461210491,55.38042597961426,54.500810707092285,53.90649743652344,29.702542399999977,5.448953374877572,10.833745403844304,0.147860108128,0.430591466,7.9797,0.47660056,211.05789947509768,-0.4499674568176269,2.76155327069292,3.382174015045166,2.0644021034240723,3.059115156173706,0.31788838,29.376222095489503,0.350751098,0.5006406167149544,0.917584973335266,0.1701819204986095,0.3548400927782059,0.1640747448503971,0.9563422338962556,0.166300229370594,0.9751901556253432,2.040286533355713,3.8397210712432863,1604.8343637695311,3.954293545722961,1051.9657907714843,5.068257382693602,0.4586429353952407,3.1643514103889467,43.72213985443116,0.5282870174646378,0.5252518125772476,0.5509366127252578,0.4305480833053589,37.49933740234375,0.3632844579219818,-0.0774519432038068,0.1941053518056869,0.3703317167162895,0.2163644997477531,0.8780463981628418,54.786081329345706,0.3073540988564491,0.3239665833115577,-0.5442445775866509,27.9500318145752,2.623281808545327
x264,fast,crowd-run-2020,42,h264,1299.0,mid,4.813985109329224,0.7707064151763916,10.39030933380127,10.620001792907717,109.1308135986328,106.77297973632812,1.0,7.176085948944092,0.709142267704,0.4133137,6.354867935180664,3.7267432224354753,58.71137473399995,49.20566638183594,8.492913410901723,51.98870530700684,49.95311961364746,48.55851885223389,29.725801717999992,5.218101051032543,39.47228993356304,0.21606406414,0.542046286,7.1673,-0.26004145,197.94597244262687,-1.1921190048456192,1.6648050173669109,1.8227558135986328,1.47359299659729,2.445260226726532,0.30018073,25.097928363800047,0.2110652119999999,0.3080409994125366,0.8540982197523117,0.2149461008906364,0.4112110862731933,0.2105956735014915,0.9193858557939528,0.1001569063365459,0.9566629939079284,1.5193239669799803,2.170315822601318,1580.1805617675782,3.99798531293869,1064.7305407714844,6.241916808331076,0.5754245719313622,4.261291223526001,37.05438767242432,0.6054191467761993,0.4172338321208954,0.4819030985236168,0.5419834651350975,46.53428759765625,0.4120517606735229,-0.0979243617802858,0.1855626238286495,0.3117690527439117,0.1645675380825996,0.3546964564323425,48.67575057983399,0.4383669810295105,0.2556814188361168,-0.6480652796030044,28.7986297454834,0.0
x264,fast,gamming-2020,37,h264,4926.0,mid,5.275469779968262,0.8499414324760437,43.91063690185547,44.63124847412109,361.36510848999023,355.06482696533203,1.43,6.049968719482422,0.675579726696014,0.5073613,5.895358085632324,3.904246062803448,69.33630748333333,52.16525970458984,38.00020130331902,50.80711882273357,50.27158920288086,51.14906024932861,23.75739322333332,4.782947677386304,0.0,0.0981935836933333,0.4123802,7.9132,2.2508962,208.6984405517578,-0.1347314421956738,3.695989471833773,3.983676910400391,2.615145444869995,2.986506793498993,0.36162794,34.392512245178224,0.3411324933333333,0.4893112174669901,0.9257191735506056,0.1801199475924174,0.3536778452992439,0.1746835672110319,0.9614249835411708,0.1715411800146103,0.970540762146314,2.2717062838872275,4.1414160060882566,1633.1401900227866,3.73067284822464,1059.9306412760416,5.776739551028303,0.5113709622621536,2.71527517636617,41.003674608866376,0.4791051232814788,0.5477104581395785,0.5636799744764964,0.3694831618666649,41.24869547526042,0.2575768832365672,-0.0835101870447397,0.1880914175510406,0.4452670878171921,0.2765842602650324,1.097940827012062,52.84425059000651,0.2805314030746619,0.3837222470839818,-0.5514064294099807,26.759821656545004,5.070063009596932
x264,fast,gamming-2020,41,h264,2477.0,mid,4.500755369663239,0.7113305330276489,26.63900756835937,26.90048217773437,234.9936485290528,231.96862411499023,1.0,7.763484477996826,0.575142920017242,0.41407365,7.410835742950439,3.362266933450073,64.29069302333333,50.49674245198568,8.148939144932495,47.01866307576498,45.810136795043945,45.79156838734945,28.536055413333347,4.420021935204665,0.0,0.1640849175466666,0.5709942000000001,7.0355,0.24795519,194.2250862121582,-1.013219914038976,2.295104260492361,2.5038912296295166,1.9250195026397705,2.3707623942693075,0.31789985,24.59325049082438,0.3411324933333333,0.2330311725536982,0.8543269326289494,0.2376358470817407,0.4251177986462911,0.2329599575698375,0.9219668803612392,0.0984725501015782,0.9413965127865472,1.773249422709147,2.8462921873728435,1589.8332543945312,3.6884507950146994,1077.2151236979166,7.13593244945628,0.666977751950423,4.048105607032776,34.74549022038778,0.57833759923776,0.4171592407425245,0.5160706976056099,0.5231386231382688,48.32415934244791,0.3035963992277781,-0.1074384591480096,0.1796723810335,0.3431124165654182,0.2180726427833239,0.4334884665409724,45.96152778625488,0.4477645475665728,0.3071948621173699,-0.6444805560509363,27.511514600118,2.338450327801129
x264,fast,gamming-2020,46,h264,1205.0,mid,3.948647558689117,0.5327777862548828,18.222206115722656,18.24370384216309,156.7672576904297,155.86422729492188,1.0,9.70828628540039,0.437427163124084,0.3398865,8.042084693908691,2.890755868116352,53.03017531000004,46.396698252360025,-24.670432078124485,43.60892453511556,40.83375283559163,41.79433422088623,17.909333584999988,3.7350082715414463,0.0,0.2598986993,0.7086086,6.0115,0.04517473,179.3411750793457,-1.7462168776988982,1.7794053119160973,1.8522076606750488,1.4251502752304075,2.0915827107429505,0.2962364,17.780592988332113,0.3411324933333333,0.0998934858540693,0.7480031798283259,0.2829363078872363,0.4920318934321404,0.2788798300921917,0.8572490062316259,0.0493204472151895,0.9021065137783686,1.443788719177246,2.0487589693069457,1454.9381864420573,3.3804117091496786,1096.17305460612,7.608542917962842,0.8376872479915619,5.156633632977804,29.348023713429768,0.6742313512166341,0.290441611011823,0.3651067468523979,0.6707818531990051,57.82614664713542,0.3487199993928273,-0.1219619083901246,0.1766027590135733,0.2858368828892708,0.1855631192525227,-0.6150090501705805,38.4450822575887,0.5834601044654846,0.2330192130804061,-0.7120467187960943,28.72889784495036,0.0
x264,fast,okeechobee-2020,26,h264,4767.0,mid,7.865667819976807,0.9923464059829712,92.86766815185548,94.3102798461914,733.1392364501953,722.3622131347656,4.75,0.5821641087532043,0.601930201053619,0.4557593,8.076888084411621,3.557858984027756,57.84622019600002,48.2929020690918,-12.93170777796895,42.86322570800781,41.56738572692871,41.7552848815918,32.51469604000001,5.303105525292456,46.447312802127655,0.033426750278,0.08865456,9.477,34.428688,346.68446350097656,-0.899052688524127,4.2974824637923605,4.2755126953125,3.9725849628448486,2.415855447292328,0.31607592,23.69016080093384,0.5953116666666667,0.9553582747777304,0.9911850658555824,0.0168095733136093,0.1737165387098987,0.016737214444826,0.9976469323039054,0.5740890144060056,0.9985076442360878,4.128377823034922,4.413195399443309,1622.584065246582,3.1970948413014413,1028.6594233194987,7.440009206078087,0.0814444483257829,0.5957918899754683,27.9716288248698,0.2110381418466568,0.9277760503292084,0.6053275082111359,0.0886153679043054,63.32604150390625,0.1515007557868957,-0.0208919583819806,0.1913959830999374,0.8681612045764923,0.2080655871331691,0.5886696989536285,45.13157153320312,0.0058714701891876,0.2783399304151535,-0.6293662785887718,28.560194732666016,4.223560198071314
x264,fast,okeechobee-2020,32,h264,2401.0,mid,7.796612858772278,0.983488380908966,78.77684783935547,80.74287414550781,634.3675003051758,620.2308197021484,3.77,0.9019821286201476,0.5714915394783,0.4233068,8.417098045349121,3.4269393262836445,56.65227378400001,47.646990661621096,-16.263975824409506,42.30330679321289,40.94763424682617,41.00921076965332,35.741930568,5.134833864912391,39.91053858224568,0.0689332736159999,0.137059796,9.1011,3.7633624,319.91093826293945,-0.9786382946372032,3.659324509455912,3.4412055015563965,3.0973052978515625,2.279894434452057,0.30933413,21.88802978134155,0.5496026875000001,0.8899790657063326,0.9785476331909496,0.0344835137327512,0.2202733087663849,0.0313573514926247,0.9932980746030808,0.4541660898675521,0.9963128966589768,3.4472979148228964,3.803672846158345,1619.8171208699544,3.3226343135039014,1031.4874206542968,7.694310345087134,0.1159953842250009,0.8588562353203694,27.138916166623435,0.2786778458952904,0.861203245639801,0.5919001219272614,0.1370136836990714,65.77476513671876,0.21439981508255,-0.029254131309688,0.1833206413388252,0.7278466163873673,0.1989990431964397,0.4882007846832275,43.5479013671875,0.01236433239514,0.2563102703094482,-0.6290810241699218,28.623905967712403,2.912244044933304
