comparison,codec,preset,sequence,crf,standard,bitrate,FR YUV-SSIM,FR Y-MS-SSIM,FR Y-VMAF NEG,FR Y-VMAF (v061),FR YUV-VMAF (v061),FR YUV-VMAF NEG,FR AVQT,FR Y-VQM,NR VSFA,NR MDTVSFA,NR Y-NIQE,NR VIDEVAL,NR PaQ-2-PiQ,NR KonCept512,NR LINEARITY,NR SPAQ BL,NR SPAQ MT-S,NR SPAQ MT-A,NR MEON,NR NIMA,FR GREED,FR DISTS,FR LPIPS,FR FOV VIDEO,FR DVQA,Subjective score,FR YUV-PSNR
2021,rav1e,mv_offline_2k,basketball_10sec,153,av1,low,7.303367078304291,0.9754558205604552,77.56663513183594,80.10626220703125,642.1975173950195,624.1736755371094,3.93,5.127257823944092,0.8091414570808411,0.5750828,4.120707511901856,4.500227465529708,72.05236143333332,52.6036319732666,22.38776177163056,56.0320462067922,54.35049325625102,54.36133530934652,21.24546859166665,4.148200087047493,-15.2538714615402,1.7668315702502342,13.985128236483416,-0.1617576562449059,-0.0001454085592563,6.232465433811651,297.1654396057129
2021,rav1e,mv_offline_2k,basketball_10sec,190,av1,low,6.881614625453949,0.9475767612457277,61.25625228881836,63.534576416015625,523.9519424438477,508.0279083251953,2.71,5.491128444671631,0.7723681330680847,0.54770863,4.7125563621521,4.427602723387379,69.62612573333335,52.22173420588175,8.414638090313156,55.362592760721846,52.94178627332052,53.39720584551493,26.85721492083332,4.1621571250259874,-16.077421235545426,10.391469209595538,13.956383018472533,-0.2588806321409245,-0.0869623246222996,4.872103594579444,278.8048896789551
2021,rav1e,mv_offline_2k,chili_pepper_10sec,145,av1,mid,7.810235619544983,0.9881241917610168,81.2691650390625,82.90442657470703,657.5971298217773,645.1137847900391,4.37,4.481911659240724,0.6333536505699158,0.5003359,7.231225490570068,3.740133944747235,64.22835313333331,46.55643051147461,-37.36716517933991,47.93028565088908,46.979230162302656,43.39333135604858,42.18324843000001,4.0162712625321,-21.229543536972827,17.03469441444926,24.27320726353293,-0.3417473944859311,-0.1484507009669106,3.623223557349693,335.87981033325195
2021,rav1e,mv_offline_2k,chili_pepper_10sec,175,av1,mid,7.738345623016357,0.9794754981994628,68.23237609863281,70.07434844970703,567.6449127197266,553.4970703125,3.57,4.511228561401367,0.605413556098938,0.4677809,7.611987590789795,3.633815698847971,61.70423866166663,45.69637242635091,-46.49688086105481,47.24506342569987,46.03428211847941,42.49520446777344,44.58091884333332,3.9298419910793503,-31.557762150162688,17.706924120896286,29.117691334874007,-0.240268294597056,-0.3375698700665782,3.208037130027376,317.5338706970215
2021,rav1e,mv_offline_2k,chili_pepper_10sec,213,av1,mid,7.6063748598098755,0.9571534395217896,43.52762222290039,45.33744430541992,395.4855422973633,381.3096008300781,2.5,4.561383247375488,0.5581699013710022,0.41499534,8.366488456726074,3.5400932769949853,56.79172933999998,44.626757520039874,-64.37681379601817,45.819503943125405,44.41329655329386,41.3162503306071,47.553988208333344,3.800587992447739,-34.81027010980878,31.77967071068425,31.4748853804799,-0.379741674775109,-0.306606530609952,1.9664261172325512,293.23701095581055
2021,rav1e,mv_offline_2k,christmas_cats_10sec,145,av1,high,6.2465492486953735,0.9320259690284728,74.23270416259766,76.5043716430664,618.0633850097656,602.3404312133789,3.23,3.815825700759888,0.6468894481658936,0.5212783,7.23901891708374,4.411826049236048,68.21279611199996,52.281446258544925,40.275880792281775,51.88971852111816,52.146101593017576,51.346977340698245,9.406333036000008,5.120242898203433,-11.976150720132123,14.360839634109462,15.372050594000386,-0.208137783818286,-0.2665397534582699,3.7654574918789097,255.9197692871093
2021,rav1e,mv_offline_2k,christmas_cats_10sec,175,av1,mid,5.714760839939117,0.8940379023551941,61.17101287841797,63.296688079833984,527.8274307250977,512.8026580810547,2.42,4.661056518554688,0.6150586009025574,0.5124886,7.098358631134033,4.44231752640966,68.10731259999999,52.15764590454101,43.01437381504794,51.873713439941405,51.932259704589846,51.09100160217285,10.990349988400002,5.125559344731271,-26.442218982071136,27.045792594952417,25.43388356787688,-0.2988674714561535,-0.216235562212139,3.440521199043771,242.66409301757807
2021,rav1e,mv_offline_2k,christmas_cats_10sec,213,av1,mid,5.054381489753723,0.8174198865890503,43.75033187866211,45.43452453613281,401.8265838623047,389.3502159118652,1.55,5.93927812576294,0.5641719698905945,0.47644106,6.42860746383667,4.356654894159588,65.79469378399999,51.54915356445313,20.010475871741576,51.67351971435547,51.37913877868653,50.142166915893554,16.051814341999997,4.993711837537587,-31.645238602629604,31.071432148000017,33.78079775248345,-0.4455175288746242,-0.3776489298662515,1.397609238409658,227.72481155395508
2021,rav1e,mv_offline_2k,cockatoo_10sec,40,av1,mid,7.949521243572235,0.9985827803611756,95.41056823730467,96.41602325439452,766.2029876708984,758.5498580932617,5.0,0.2270262539386749,0.7302753925323486,0.60045063,6.260046482086182,3.7995459813572734,67.58177278400002,52.388455535888674,21.847230876223254,44.01232243347168,41.8862989654541,43.05140992736816,49.1019446,5.352845526993275,-3.90507293267612,4.738485674875323,13.801010122114056,-0.098657332591222,-0.1546300824832874,6.009218330163225,406.2280464172363
2021,rav1e,mv_offline_2k,cockatoo_10sec,130,av1,low,7.91087943315506,0.9957001209259032,88.32703399658203,89.95185089111328,716.3894195556641,704.7778472900391,4.47,0.4333682954311371,0.7151556015014648,0.5897857,6.985024452209473,3.6698511215401552,65.84219962800002,52.36761685180664,15.233400440976872,43.26163400268555,41.08066874694824,42.455107345581055,53.58434416000003,5.342451076939702,-14.246472983477895,10.756630728889032,19.42115902085072,-0.081984245540226,-0.1082539435081384,5.376708804693931,374.366455078125
2021,rav1e,mv_offline_2k,cockatoo_10sec,189,av1,low,7.844910264015198,0.987004280090332,72.19747924804688,74.58331298828125,605.0174102783203,588.6857452392578,2.9,0.7801385521888733,0.686375617980957,0.55484873,7.982481479644775,3.524388283847292,61.23709005199997,51.9243323059082,1.566294029413753,42.49721159362793,40.60315354919434,41.604852111816406,56.18403704000006,5.2737903643548485,-15.832732867025944,21.443852918563792,26.07666799119765,-0.1203533327997135,-0.2039919650489099,3.676711229898215,343.0800590515137
2021,rav1e,mv_offline_2k,crowd_run_10sec,190,av1,mid,6.332726299762726,0.9421029686927797,58.41743087768555,60.04169464111328,485.9266014099121,473.7347526550293,3.09,0.6065406799316406,0.7647770643234253,0.61101896,4.483294486999512,4.440475279660033,71.37215647200001,52.06003849792481,6.1260760504984,56.16029801940918,55.69123579406738,54.893821182250974,35.28054204400001,5.557050901196897,-2.8101161572061333,7.7502031470574595,7.084742361623736,-0.2394350574792175,-0.0045407960459958,6.439637552887083,235.6884803771973
2021,rav1e,mv_offline_2k,crowd_run_10sec,220,av1,mid,5.693906605243683,0.8951298594474792,38.14820098876953,39.41291046142578,326.84276580810547,317.6688117980957,2.1,0.8553123474121094,0.7324583530426025,0.5755975,4.952999591827393,4.361386211314089,68.11297520400004,51.15156340026856,-13.363648477634827,55.487075302124026,54.97200282287598,54.51936167144776,39.221598048000025,5.469253486908972,-22.269624208140897,16.1293798869386,10.438067266901085,-0.0794995628937816,-0.1275970408919819,4.0857861422074,218.2980575561524
2021,rav1e,mv_offline_2k,crowd_run_10sec,243,av1,mid,5.216115653514862,0.8443899750709534,24.9448471069336,25.835037231445312,219.77245330810547,213.1849422454834,1.47,0.999028205871582,0.6988609433174133,0.53242505,5.271366119384766,4.300701674185131,65.02942065399989,50.306185821533205,-25.511695497676385,54.5528102645874,53.71739928436279,53.49353453063965,41.61365337599995,5.314050962999463,-34.942768489140725,31.9162505069668,23.7928419048096,-0.3050162517748933,-0.2739007216070566,1.9703363195849564,206.84769821166992
2021,rav1e,mv_offline_2k,diy_mixer_10sec,47,av1,high,7.865530550479889,0.9963274598121644,96.55826568603516,97.51795196533205,766.4386215209961,758.3041000366211,5.0,0.4888968467712402,0.6662542819976807,0.5580572,6.786645889282227,3.686357338912305,59.23958232800001,51.00766732788086,-0.0617761032218611,46.77078894042969,45.6051736907959,46.25607232666015,45.719559184,5.121613237157464,-6.940358413290659,8.474213348819163,20.413946494794345,-0.0729029289519623,-0.1746468050580007,5.210710886984799,360.760555267334
2021,rav1e,mv_offline_2k,diy_mixer_10sec,145,av1,mid,7.746515274047852,0.9888814687728882,86.1647720336914,88.33744812011719,688.9078140258789,672.7467651367188,4.57,0.9194124341011048,0.6688490509986877,0.54743457,6.812405586242676,3.694177219854152,57.30791297200001,50.68637976074218,-6.694271221759391,46.31747015380859,45.07793728637695,45.67174154663086,50.10740026799999,5.100795130014419,-6.456991845707718,9.45372062719712,22.44937629635964,-0.0827015783403043,-0.2499103793712412,4.7919040711957255,325.2267341613769
2021,rav1e,mv_offline_2k,diy_mixer_10sec,205,av1,low,7.5852370262146,0.9718353748321532,65.42657470703125,67.8360824584961,539.7388458251953,522.6180152893066,3.41,1.5867135524749756,0.6411665081977844,0.50111496,6.947812557220459,3.669423430851715,52.99738828399997,49.33557818603516,-23.98326751298449,45.23350762939453,43.40496766662598,44.56967395019531,52.187371379999966,4.945364563979209,-29.27897381720609,23.3831467631816,29.61661405955033,-0.2267808953871916,-0.3317527091608742,3.187735401989845,296.73227310180664
2021,rav1e,mv_offline_2k,grain_10sec,137,av1,high,6.810170471668243,0.9566881656646729,81.56793212890625,83.43580627441406,637.2449264526367,624.88916015625,3.74,1.8095359802246087,0.5763565897941589,0.50461924,6.015698432922363,3.721382135337575,62.55932734000001,51.87731494140625,-7.280520597260433,49.68596333312989,49.99701570129395,48.14340158081055,24.866389758000004,4.677980391457677,-23.72440661761413,29.89348283800117,27.31533158185477,-0.232289046451258,-0.3273378562449501,2.740095525571536,272.1169128417969
2021,rav1e,mv_offline_2k,grain_10sec,160,av1,mid,6.362585186958313,0.9265965819358826,72.0182876586914,73.81499481201172,564.3703536987305,552.6610107421875,2.96,2.2298288345336914,0.5705723166465759,0.4990713,6.024673938751221,3.671909289968041,60.68223290000002,51.67681909179687,-9.367328928318432,48.660003845214845,48.8777995300293,47.29904704284668,30.26609559520002,4.630718653619289,-36.264394176645546,23.622923867600704,20.48223913212036,-0.3759511506059813,-0.3368214893937119,2.4918121980749848,260.42326736450195
2021,rav1e,mv_offline_2k,grain_10sec,190,av1,mid,5.942133665084839,0.8851286172866821,58.79125213623047,60.61793899536133,468.5341529846192,456.7223815917969,2.17,2.7525997161865234,0.5657986998558044,0.47582802,6.58887243270874,3.657769415802249,57.621076604,50.92478677368164,-15.863074415679916,46.63364723205567,46.78198573303223,45.65192974853515,39.640924888000015,4.541821168527007,-29.106028806992352,35.73498640132933,29.397371630352666,-0.4141335344432536,-0.3656054813596048,1.7742767262990606,250.4738845825196
2021,rav1e,mv_offline_2k,lemonade_ads_10sec,40,av1,high,7.865790605545044,0.9969832301139832,99.10778045654295,99.5382080078125,784.2926940917969,780.0886840820312,5.0,0.375746339559555,0.6096683740615845,0.52637243,7.743786334991455,3.655283883806102,55.27442111999999,51.251803771972654,-10.240374749042404,44.45050239562988,43.91482157897949,44.65329757690429,42.2023985936,5.026904372483492,-16.292226496712683,9.1263455269563,9.582410971265409,-0.1016051781064079,-0.1700536261235835,6.013718761167393,374.8984031677246
2021,rav1e,mv_offline_2k,lemonade_ads_10sec,145,av1,low,7.800970733165741,0.9918906092643738,89.88232421875,92.10187530517578,725.2400817871094,709.4558258056641,4.46,0.7253178954124451,0.5842398405075073,0.4846373,8.732726097106934,3.722444555934809,53.79508569200001,50.95408709716797,-20.36519368156489,44.03457792663574,43.556536193847656,44.20238494873047,53.45175475599999,4.94884764623642,-16.563647316148455,10.132464217748948,9.381046699085072,-0.2716697793766839,-0.0424557676505535,5.29180389601986,346.6086235046387
2021,rav1e,mv_offline_2k,lemonade_ads_10sec,197,av1,low,7.726495683193207,0.9807958006858826,71.48410034179688,75.00634765625,605.2959747314453,581.1864929199219,3.26,1.2385696172714231,0.5589501261711121,0.4468683,8.89586067199707,3.4725316845271306,50.768310232000005,50.175516998291016,-32.22445455127879,43.21957797241211,42.72062176513672,43.25830139160156,54.81214510399997,4.7928135186731815,-29.977816163398646,22.75633831139104,30.41959261565009,-0.3546140375735621,-0.1904221443394366,3.294766602226193,320.37822341918945
2021,rav1e,mv_offline_2k,mordor_gameplay_10sec,153,av1,high,6.629422605037689,0.9507210850715636,72.66605377197266,74.88341522216797,603.0013275146484,587.5940475463867,3.72,2.652292251586914,0.814194917678833,0.64801806,3.4931066036224365,4.388547231425976,72.96970095384607,52.361632870405145,46.61503292556223,51.99045210618239,51.81971362187312,53.34799606127617,19.2312619551282,4.822021856889702,-14.31096169160112,10.075968822296945,12.322206947148231,-0.130463936211768,-0.0726727920294863,6.264452209960622,252.8657073974609
2021,rav1e,mv_offline_2k,mordor_gameplay_10sec,183,av1,mid,5.918141782283783,0.9029707908630372,55.10398864746094,57.05330276489258,480.0075378417969,466.3848876953125,2.78,2.9989271163940447,0.7532598376274109,0.6082232,3.84413480758667,4.284517455139069,71.91167388717948,52.35076104188577,24.10166852643928,51.37323370713454,51.30166260156876,53.06687271900666,29.178672705128207,4.818287417689004,-5.7667319029216655,9.769600042243171,12.986822042290106,-0.1329907751243925,-0.2098498931928616,5.244764720632579,238.7543716430664
2021,rav1e,mv_offline_2k,mordor_gameplay_10sec,220,av1,mid,5.154341399669647,0.8044428825378418,34.86454391479492,36.03490829467773,324.20116806030273,315.9645881652832,1.73,3.2947034835815447,0.6859998106956482,0.54316616,5.066267490386963,4.072266078072939,68.16797712051282,51.512174400916464,-8.349307579196587,49.55473308074168,50.019516568306166,51.69187848995893,40.52023606153845,4.6883953657574375,-25.23997293467228,26.727013412009065,16.724050632381285,-0.3271033228947716,-0.3155566755189806,2.9139340563605654,225.52649307250977
2021,rav1e,mv_offline_2k,nfl_10sec,70,av1,high,7.825453341007233,0.9928866624832152,98.7468032836914,99.24813079833984,777.4326782226562,772.5152587890625,5.0,6.966044425964356,0.6491050124168396,0.50012773,6.784843444824219,3.3950939102260187,49.59295752999997,49.30687098185221,-39.04117616083296,45.25247842152913,43.089628308614095,44.57541985829671,47.39430679333329,5.567270543593914,-15.254031062185176,9.74136143409029,8.15206793636488,-0.0350140686186531,-0.0982054613038606,5.315158686690567,363.95262145996094
2021,rav1e,mv_offline_2k,nfl_10sec,130,av1,mid,7.766860485076904,0.9861798882484436,91.83477020263672,93.83159637451172,734.6137847900391,720.3311309814453,4.61,6.98881721496582,0.6443158984184265,0.47634047,7.923356056213379,3.2914194125833185,48.86565631333335,48.49519167582194,-42.38820852279224,44.95208540598552,42.71263187408447,44.14468269348144,52.52750767333336,5.5139385425299405,-13.8030309928673,9.626113078587943,11.208171640901451,-0.2247579927129084,-0.0649755592896276,5.26908875620102,345.0020637512207
2021,rav1e,mv_offline_2k,nfl_10sec,213,av1,low,7.589786887168884,0.9510812163352966,54.45985412597656,57.37236022949219,482.2008056640625,462.38990020751953,2.82,7.011561393737793,0.5878123044967651,0.404603,8.346056938171387,3.150322082769512,43.96094298333337,46.72199869791667,-61.25023657948122,43.21829448699951,41.03592146555582,42.3003600692749,56.86762515000002,5.008656932568798,-34.16100556136283,24.21880359358144,37.602222485827205,-0.2467771524343065,-0.2456786801960817,2.3142225156502008,300.6078453063965
2021,rav1e,mv_offline_2k,shakerwalk_10sec,115,av1,high,7.600884556770325,0.9825990796089172,94.01412963867188,95.341064453125,738.7544708251953,727.8815536499023,4.69,1.105341553688049,0.7182363271713257,0.579734,6.347771167755127,3.511779075189245,57.91399688800001,49.995379730224606,-16.39766034117608,50.22074137878418,51.364242706298825,52.19615184020997,47.134467559999976,4.976359511703253,-12.081188490984,13.743485246340995,17.113258291598534,-0.2572670952988751,-0.2573267680334982,4.365020568805192,315.8379554748535
2021,rav1e,mv_offline_2k,shakerwalk_10sec,167,av1,mid,7.242556750774383,0.9558553099632264,74.30857849121094,76.3089370727539,600.7041625976562,585.2437438964844,3.6,1.7913823127746582,0.7039851546287537,0.55954736,6.555901527404785,3.3941048728834846,54.86256248399999,49.52061938476562,-21.72711432386046,49.469764465332034,50.337751098632815,51.2895284576416,49.744344556,4.975968413129449,-21.787041605299827,20.66835518849225,21.72993041883139,-0.2486974573686365,-0.1851067102610368,3.9193742787601495,287.5143394470215
2021,rav1e,mv_offline_2k,shakerwalk_10sec,220,av1,low,6.605309009552002,0.8769547939300537,43.76285934448242,45.1682014465332,377.36054611206055,366.662784576416,2.06,3.007429599761963,0.6608833074569702,0.49370798,6.71334171295166,3.317905643617519,49.84154746000003,48.01406661987305,-37.5024254956692,46.85953512573242,46.80030401611328,47.6044167175293,52.90114582399998,4.824866345331073,-30.89714368152403,32.94720321512406,20.474907361406284,-0.3121964658606535,-0.1874155875541346,2.545863390698895,258.2916717529297
2021,rav1e,mv_offline_2k,street_report_10sec,93,av1,mid,7.896016657352447,0.9964839816093444,93.19168090820312,94.7457504272461,753.2209777832031,740.9250869750977,5.0,1.7719650268554688,0.7378481030464172,0.58304566,6.207987785339356,4.0565068173662215,68.06132391833337,51.09890955607096,5.116848193628547,48.80812362670898,49.68522984822591,50.50295722325643,39.32480649000001,5.75474186186834,-7.913831623826945,10.989767000318064,14.693575634393952,-0.1343905527345799,-0.1730426788562364,5.912342427987221,360.9693412780762
2021,rav1e,mv_offline_2k,street_report_10sec,160,av1,mid,7.808116614818573,0.9902271628379822,83.1057357788086,85.38777160644531,684.1333236694336,666.9389877319336,4.37,1.805212020874024,0.7052002549171448,0.54378283,6.287747383117676,4.019065737156336,66.50440123333328,50.36624512990316,-6.395247386927883,47.70729745229085,48.5659991645813,49.49936196645101,41.98618229999999,5.722723353789188,-17.982894976308316,17.470053193862288,22.727545657339974,-0.10433070343317,-0.2439996225599611,5.068857447723887,329.03600692749023
2021,rav1e,mv_offline_2k,street_report_10sec,197,av1,low,7.701098442077637,0.9794304966926576,69.82210540771484,72.24661254882812,589.617805480957,571.7354354858398,3.53,1.853800773620604,0.6682524681091309,0.5017567,6.446268558502197,3.9409088879848415,64.11859525166668,49.46616861979167,-18.70277816948779,46.16428237279256,47.019663931528726,48.06728279113769,44.03658417499998,5.635489806346596,-30.352467722900844,17.073333734748513,16.275878812358638,-0.2919648887228818,-0.2796054188261581,3.4187135206162904,305.65106201171875
2021,rav1e,mv_offline_2k,support_clip_10sec,33,av1,high,7.965481519699097,0.9981083273887634,97.64424896240234,98.04678344726562,775.376708984375,771.7451095581055,5.0,6.11963415145874,0.6885698437690735,0.56852084,8.157332420349121,4.088240086659878,65.0871871266667,52.09275792439779,27.121736195011085,44.43460885365804,42.3912665939331,43.97822082519532,40.05123550333331,5.687663395951192,-12.152115831737545,10.222752538707738,0.5398119223119654,-0.0393672376960115,-0.0068827302491146,6.226661329632908,418.81071853637695
2021,rav1e,mv_offline_2k,support_clip_10sec,145,av1,low,7.925446569919586,0.9936790466308594,92.8145523071289,94.20142364501952,741.7590026855469,731.0353851318359,4.22,6.1038689613342285,0.6713244915008545,0.5563855,9.211959838867188,4.154088605158442,62.77672392333335,51.764606653849285,25.213547193882945,44.24083791097005,42.32278788248698,43.75444357554118,49.19384671999998,5.684338620354732,-9.244154659212471,8.763004307562058,10.439779538935005,-0.0568996918511771,-0.1862766312357116,5.922593660093697,375.2301445007324
2021,rav1e,mv_offline_2k,support_clip_10sec,175,av1,low,7.910042524337768,0.9914788007736206,88.9222640991211,91.01872253417967,718.5352783203125,702.9744262695312,3.63,6.115350723266602,0.6627514958381653,0.549309,9.318772315979004,4.149184012143175,61.639246393333366,51.64666585286459,23.46143723830988,43.949883206685385,42.09330125172933,43.41713898976644,49.55339950333335,5.664250218855838,-18.718525851806817,17.816359910284945,14.838462861045866,-0.2908610180699623,-0.2145669249752368,5.055135789951659,361.99024963378906
2021,rav1e,mv_offline_2k,tractor_10sec,107,av1,high,7.663394510746002,0.9922215938568116,98.05815887451172,99.209716796875,777.5347366333008,766.6284942626953,4.97,0.9770074486732484,0.7448697686195374,0.5678014,5.8743577003479,3.959603248486997,57.904932188,50.17653228759766,-22.037510774661083,51.14732940673828,51.3791099395752,53.34371170043946,36.64631476800001,5.503572766721248,-14.308265566917289,19.404916479649028,7.908332314117972,-0.2222214639070354,-0.2394264184967903,4.729800165926879,318.20801544189453
2021,rav1e,mv_offline_2k,tractor_10sec,153,av1,mid,7.456054449081421,0.9825178384780884,86.768310546875,89.12044525146484,701.9999465942383,683.4872970581055,4.34,1.4310674667358398,0.7256553173065186,0.53940344,6.179051399230957,3.927173255502431,57.28579712800001,49.97768127441406,-26.07757692486081,50.71965855407715,50.74410084533692,52.990338165283205,39.930936516,5.5087038003057245,-10.628528771548943,13.900868285595584,12.844769325728471,-0.1987426604815072,-0.2317801215503848,4.10073592008369,296.0428352355957
2021,rav1e,mv_offline_2k,tractor_10sec,197,av1,mid,7.064063370227814,0.955656886100769,64.74514770507812,67.2935791015625,542.0900268554688,523.0331039428711,3.18,2.2339026927948,0.6909610033035278,0.48939455,6.432769775390625,3.822112947910648,56.766592632,49.13055090332031,-31.57591041717893,49.6773451538086,49.200032913208005,51.89063720703125,44.22796224800003,5.46834413202107,-23.42691273722816,25.39933407426111,35.041748919780986,-0.2761942759928972,-0.2901131149184306,2.6273633467246027,270.0238952636719
2021,svt-hevc,mv_fast_2k,basketball_10sec,100,h265,low,6.132885456085205,0.8536494970321655,27.515209197998047,28.66061210632324,283.3873443603516,273.8290596008301,1.01,6.05511999130249,0.6867971420288086,0.45956212,5.988041400909424,3.9536487856740896,59.87005969166665,49.94512519836426,-37.79843474586331,49.00619231859843,46.37449579238891,47.27397324244181,38.21755831250002,4.104966420362083,-39.56427643958377,33.3116929526364,34.70881031882864,-0.3406799556601703,-0.2343339788237949,1.6324038255842035,251.76411819458008
2021,svt-hevc,mv_fast_2k,basketball_10sec,500,h265,low,6.915350317955017,0.9501782059669496,64.01776123046875,65.63877868652344,533.4979782104492,521.3821487426758,2.79,5.435026168823242,0.7689714431762695,0.5418471,3.905450344085693,4.367229461431124,69.26155335416668,52.27615334192912,8.424232296738884,55.41458005905152,53.45228753089905,53.33353859583537,23.62421837499999,4.199743403913454,-7.297029084279743,15.56896225560736,21.23187070186308,-0.1023598703459088,-0.1263684680954195,4.648757002568674,279.33423233032227
2021,svt-hevc,mv_fast_2k,basketball_10sec,4000,h265,mid,7.6668781042099,0.9916751384735109,89.822998046875,91.39791870117188,723.5282440185547,711.8180923461914,4.92,4.726582050323486,0.8407860398292542,0.6024843,3.3585872650146484,4.497604836269753,72.35005370416665,52.65647583007812,29.54762057522472,56.34344716072083,54.97486651738485,54.64381238619487,11.068752389583333,4.286838938839113,-14.51150471708782,1.7539060856598974,9.014040581892589,-0.1968924016809077,-0.0581406091961315,6.636472168999059,326.56676483154297
2021,svt-hevc,mv_fast_2k,chili_pepper_10sec,1000,h265,mid,7.614019274711609,0.9544914364814758,47.08171081542969,48.14108657836914,403.73357009887695,394.4413719177246,2.66,4.604315757751465,0.5435780882835388,0.41784638,7.938879013061523,3.480751516029838,57.36922713500001,44.83330804189046,-64.95016480217198,46.302207482655845,44.50938389460246,41.36283901850383,40.02817054,3.799613962738464,-22.905994828632213,29.466941053046508,22.61212959345544,-0.2842164641693356,-0.2791626437527549,2.2717412005918183,288.43725204467773
2021,svt-hevc,mv_fast_2k,chili_pepper_10sec,2000,h265,mid,7.71236526966095,0.9717134237289428,64.82123565673828,65.96507263183594,528.4219284057617,518.90478515625,3.56,4.537844657897949,0.5864279270172119,0.46383578,7.254141807556152,3.598808762162237,61.147957136666776,45.76755306243896,-50.7884403664812,47.16152173360189,45.83794670740763,42.30374060312907,37.65657365666666,3.918212508630628,-18.757188104076363,22.30749694419056,21.827643347339137,-0.1422453852089815,-0.2740065069962915,3.281407296193838,303.70838165283203
2021,svt-hevc,mv_fast_2k,chili_pepper_10sec,4000,h265,mid,7.7921817898750305,0.9841387271881104,78.25127410888672,79.38970947265625,625.3488235473633,616.139045715332,4.3,4.485128402709959,0.6129878163337708,0.49615854,6.719517230987549,3.678441436495914,63.511263256666695,46.481065101623535,-41.332207465957005,47.913896299997965,46.8888226445516,43.18946207046509,34.38431984333335,3.986810101087515,-22.62009193636696,23.82114164256456,27.494804270015045,-0.0779375687417372,-0.1581248574676103,4.022108776488557,324.3538360595703
2021,svt-hevc,mv_fast_2k,christmas_cats_10sec,1000,h265,mid,4.974033355712891,0.8007681965827942,41.71074295043945,42.67525100708008,382.1120834350586,374.440673828125,1.16,6.275785446166992,0.5365378856658936,0.43702918,5.753031253814697,4.124808368449844,61.684158296,51.05279046630859,-26.898927690000807,50.13866664123535,49.98017807006836,47.615249877929685,14.965491722000008,5.051253052353859,-27.69338003314164,27.831933237706707,35.72088487931955,-0.3592991254665195,-0.174407642564341,2.6950617932763,226.38445663452148
2021,svt-hevc,mv_fast_2k,christmas_cats_10sec,4000,h265,mid,5.26746678352356,0.8433401584625244,53.64641189575195,54.7744369506836,466.2691345214844,457.5803680419922,1.59,5.646134853363037,0.5682291984558105,0.46973023,5.535740375518799,4.146359595939622,63.304249172,51.93214556884766,-9.199386602341322,51.49058959960937,51.2487698059082,49.50295486450195,10.5955026688,5.153413231424987,-15.892990263472925,15.473601238204472,28.36221214882097,-0.3158707841058602,-0.2615313482634828,3.767993763794138,233.84850311279297
2021,svt-hevc,mv_fast_2k,christmas_cats_10sec,12000,h265,high,5.753711640834808,0.8892534971237183,66.08363342285156,67.43228149414062,551.3660354614258,541.5010833740234,2.36,4.774518013000488,0.6033710837364197,0.49135488,5.695868015289307,4.086023917231543,64.27508054800002,52.16413534545899,-1.075112620362204,51.86288090515136,51.68457054138184,50.47129684448242,9.491154146000005,5.133300802193582,-13.39636996670384,12.848892704672718,21.65704638073724,-0.2246015689496997,-0.1106629581092425,4.137091809782614,244.1261329650879
2021,svt-hevc,mv_fast_2k,cockatoo_10sec,100,h265,low,7.808271646499634,0.9820619225502014,65.29580688476562,67.79902648925781,554.2106246948242,537.0487594604492,2.52,0.962833046913147,0.6463395357131958,0.5109316,8.058439254760742,3.652023216854078,59.76132960800001,51.73340097045899,-3.945621928751064,42.419411819458006,40.65978826904297,41.73927897644043,53.87658433599997,5.260781961232424,-21.560875591734664,24.03256348732384,27.211250305681872,-0.3297123731912075,-0.1969457986034472,2.962323446454798,331.1751518249512
2021,svt-hevc,mv_fast_2k,cockatoo_10sec,300,h265,low,7.885168969631195,0.9936275482177734,84.0440673828125,85.57416534423828,680.6991271972656,669.7385025024414,3.99,0.5243625044822693,0.6930919885635376,0.57567275,7.088398456573486,3.698701685531908,64.27955993599997,52.24643103027344,12.506272894964788,43.071074142456055,41.11594528198242,42.363022308349606,52.30027966400001,5.361793926745653,-12.379473032602752,16.580972307632035,19.4967828708933,-0.1020886322056836,-0.1817762184438144,5.058380276623845,361.5440635681152
2021,svt-hevc,mv_fast_2k,cockatoo_10sec,2000,h265,mid,7.945346713066101,0.9984186887741088,95.02206420898438,95.9631576538086,761.5221176147461,754.5331497192383,4.99,0.2354685068130493,0.7116044163703918,0.59393567,6.159058094024658,3.887964866870702,67.01266331200003,52.41376235961914,23.93683803887925,44.22236070251465,41.872521286010745,43.11219351196289,47.259493912,5.350963701069355,-9.363628012515022,5.782453090229335,15.081607748637504,-0.1508683428769687,-0.0572219291504672,6.061060258413255,402.1159019470215
2021,svt-hevc,mv_fast_2k,crowd_run_10sec,1000,h265,mid,5.169484436511993,0.8266531229019165,21.88276481628418,22.38114547729492,196.34149360656733,192.13392448425293,1.06,1.3128509521484375,0.6812072992324829,0.5071815,4.9671711921691895,4.117567113874676,62.98165169600006,48.869130310058594,-37.25632333956837,54.09791095733642,53.25968538665772,52.32042601776123,41.27548818199999,5.060467494204641,-38.53456370216034,34.64409264024963,37.12348076333905,-0.2033639933547276,-0.251229907354439,2.22433250142427,207.2334442138672
